% Model,HUR_model_weather_Jyvaskyla.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:31"
% Table,Table 4 - Line Average 3 (ht.alphaTdxx)
% Time (h),"Thermal diffusivity, xx component (m^2/s)"
1027,9.926470588235297E-7
1028,9.926470588235297E-7
1029,9.926470588235297E-7
1030,9.926470588235297E-7
1031,9.926470588235297E-7
1032,9.926470588235297E-7
1033,9.926470588235297E-7
1034,9.926470588235297E-7
1035,9.926470588235297E-7
1036,9.926470588235297E-7
1037,9.926470588235297E-7
1038,9.926470588235297E-7
1039,9.926470588235297E-7
1040,9.926470588235297E-7
1041,9.926470588235297E-7
1042,9.926470588235297E-7
1043,9.926470588235297E-7
1044,9.926470588235297E-7
1045,9.926470588235297E-7
1046,9.926470588235297E-7
1047,9.926470588235297E-7
1048,9.926470588235297E-7
1049,9.926470588235297E-7
1050,9.926470588235297E-7
1051,9.926470588235297E-7
1052,9.926470588235297E-7
1053,9.926470588235297E-7
1054,9.926470588235297E-7
1055,9.926470588235297E-7
1056,9.926470588235297E-7
1057,9.926470588235297E-7
1058,9.926470588235297E-7
1059,9.926470588235297E-7
1060,9.926470588235297E-7
1061,9.926470588235297E-7
1062,9.926470588235297E-7
1063,9.926470588235297E-7
1064,9.926470588235297E-7
1065,9.926470588235297E-7
1066,9.926470588235297E-7
1067,9.926470588235297E-7
1068,9.926470588235297E-7
1069,9.926470588235297E-7
1070,9.926470588235297E-7
1071,9.926470588235297E-7
1072,9.926470588235297E-7
1073,9.926470588235297E-7
1074,9.926470588235297E-7
1075,9.926470588235297E-7
1076,9.926470588235297E-7
1077,9.926470588235297E-7
1078,9.926470588235297E-7
1079,9.926470588235297E-7
1080,9.926470588235297E-7
1081,9.926470588235297E-7
1082,9.926470588235297E-7
1083,9.926470588235297E-7
1084,9.926470588235297E-7
1085,9.926470588235297E-7
1086,9.926470588235297E-7
1087,9.926470588235297E-7
1088,9.926470588235297E-7
1089,9.926470588235297E-7
1090,9.926470588235297E-7
1091,9.926470588235297E-7
1092,9.926470588235297E-7
1093,9.926470588235297E-7
1094,9.926470588235297E-7
1095,9.926470588235297E-7
1096,9.926470588235297E-7
1097,9.926470588235297E-7
1098,9.926470588235297E-7
1099,9.926470588235297E-7
1100,9.926470588235297E-7
1101,9.926470588235297E-7
1102,9.926470588235297E-7
1103,9.926470588235297E-7
1104,9.926470588235297E-7
1105,9.926470588235297E-7
1106,9.926470588235297E-7
1107,9.926470588235297E-7
1108,9.926470588235297E-7
1109,9.926470588235297E-7
1110,9.926470588235297E-7
1111,9.926470588235297E-7
1112,9.926470588235297E-7
1113,9.926470588235297E-7
1114,9.926470588235297E-7
1115,9.926470588235297E-7
1116,9.926470588235297E-7
1117,9.926470588235297E-7
1118,9.926470588235297E-7
1119,9.926470588235297E-7
1120,9.926470588235297E-7
1121,9.926470588235297E-7
1122,9.926470588235297E-7
1123,9.926470588235297E-7
1124,9.926470588235297E-7
1125,9.926470588235297E-7
1126,9.926470588235297E-7
1127,9.926470588235297E-7
1128,9.926470588235297E-7
1129,9.926470588235297E-7
1130,9.926470588235297E-7
1131,9.926470588235297E-7
1132,9.926470588235297E-7
1133,9.926470588235297E-7
1134,9.926470588235297E-7
1135,9.926470588235297E-7
1136,9.926470588235297E-7
1137,9.926470588235297E-7
1138,9.926470588235297E-7
1139,9.926470588235297E-7
1140,9.926470588235297E-7
1141,9.926470588235297E-7
1142,9.926470588235297E-7
1143,9.926470588235297E-7
1144,9.926470588235297E-7
1145,9.926470588235297E-7
1146,9.926470588235297E-7
1147,9.926470588235297E-7
1148,9.926470588235297E-7
1149,9.926470588235297E-7
1150,9.926470588235297E-7
1151,9.926470588235297E-7
1152,9.926470588235297E-7
1153,9.926470588235297E-7
1154,9.926470588235297E-7
1155,9.926470588235297E-7
1156,9.926470588235297E-7
1157,9.926470588235297E-7
1158,9.926470588235297E-7
1159,9.926470588235297E-7
1160,9.926470588235297E-7
1161,9.926470588235297E-7
1162,9.926470588235297E-7
1163,9.926470588235297E-7
1164,9.926470588235297E-7
1165,9.926470588235297E-7
1166,9.926470588235297E-7
1167,9.926470588235297E-7
1168,9.926470588235297E-7
1169,9.926470588235297E-7
1170,9.926470588235297E-7
1171,9.926470588235297E-7
1172,9.926470588235297E-7
1173,9.926470588235297E-7
1174,9.926470588235297E-7
1175,9.926470588235297E-7
1176,9.926470588235297E-7
1177,9.926470588235297E-7
1178,9.926470588235297E-7
1179,9.926470588235297E-7
1180,9.926470588235297E-7
1181,9.926470588235297E-7
1182,9.926470588235297E-7
1183,9.926470588235297E-7
1184,9.926470588235297E-7
1185,9.926470588235297E-7
1186,9.926470588235297E-7
1187,9.926470588235297E-7
1188,9.926470588235297E-7
1189,9.926470588235297E-7
1190,9.926470588235297E-7
1191,9.926470588235297E-7
1192,9.926470588235297E-7
1193,9.926470588235297E-7
1194,9.926470588235297E-7
1195,9.926470588235297E-7
1196,9.926470588235297E-7
1197,9.926470588235297E-7
1198,9.926470588235297E-7
1199,9.926470588235297E-7
1200,9.926470588235297E-7
1201,9.926470588235297E-7
1202,9.926470588235297E-7
1203,9.926470588235297E-7
1204,9.926470588235297E-7
1205,9.926470588235297E-7
1206,9.926470588235297E-7
1207,9.926470588235297E-7
1208,9.926470588235297E-7
1209,9.926470588235297E-7
1210,9.926470588235297E-7
1211,9.926470588235297E-7
1212,9.926470588235297E-7
1213,9.926470588235297E-7
1214,9.926470588235297E-7
1215,9.926470588235297E-7
1216,9.926470588235297E-7
1217,9.926470588235297E-7
1218,9.926470588235297E-7
1219,9.926470588235297E-7
1220,9.926470588235297E-7
1221,9.926470588235297E-7
1222,9.926470588235297E-7
1223,9.926470588235297E-7
1224,9.926470588235297E-7
1225,9.926470588235297E-7
1226,9.926470588235297E-7
1227,9.926470588235297E-7
1228,9.926470588235297E-7
1229,9.926470588235297E-7
1230,9.926470588235297E-7
1231,9.926470588235297E-7
1232,9.926470588235297E-7
1233,9.926470588235297E-7
1234,9.926470588235297E-7
1235,9.926470588235297E-7
1236,9.926470588235297E-7
1237,9.926470588235297E-7
1238,9.926470588235297E-7
1239,9.926470588235297E-7
1240,9.926470588235297E-7
1241,9.926470588235297E-7
1242,9.926470588235297E-7
1243,9.926470588235297E-7
1244,9.926470588235297E-7
1245,9.926470588235297E-7
1246,9.926470588235297E-7
1247,9.926470588235297E-7
1248,9.926470588235297E-7
1249,9.926470588235297E-7
1250,9.926470588235297E-7
1251,9.926470588235297E-7
1252,9.926470588235297E-7
1253,9.926470588235297E-7
1254,9.926470588235297E-7
1255,9.926470588235297E-7
1256,9.926470588235297E-7
1257,9.926470588235297E-7
1258,9.926470588235297E-7
1259,9.926470588235297E-7
1260,9.926470588235297E-7
1261,9.926470588235297E-7
1262,9.926470588235297E-7
1263,9.926470588235297E-7
1264,9.926470588235297E-7
1265,9.926470588235297E-7
1266,9.926470588235297E-7
1267,9.926470588235297E-7
1268,9.926470588235297E-7
1269,9.926470588235297E-7
1270,9.926470588235297E-7
1271,9.926470588235297E-7
1272,9.926470588235297E-7
1273,9.926470588235297E-7
1274,9.926470588235297E-7
1275,9.926470588235297E-7
1276,9.926470588235297E-7
1277,9.926470588235297E-7
1278,9.926470588235297E-7
1279,9.926470588235297E-7
1280,9.926470588235297E-7
1281,9.926470588235297E-7
1282,9.926470588235297E-7
1283,9.926470588235297E-7
1284,9.926470588235297E-7
1285,9.926470588235297E-7
1286,9.926470588235297E-7
1287,9.926470588235297E-7
1288,9.926470588235297E-7
1289,9.926470588235297E-7
1290,9.926470588235297E-7
1291,9.926470588235297E-7
1292,9.926470588235297E-7
1293,9.926470588235297E-7
1294,9.926470588235297E-7
1295,9.926470588235297E-7
1296,9.926470588235297E-7
1297,9.926470588235297E-7
1298,9.926470588235297E-7
1299,9.926470588235297E-7
1300,9.926470588235297E-7
1301,9.926470588235297E-7
1302,9.926470588235297E-7
1303,9.926470588235297E-7
1304,9.926470588235297E-7
1305,9.926470588235297E-7
1306,9.926470588235297E-7
1307,9.926470588235297E-7
1308,9.926470588235297E-7
1309,9.926470588235297E-7
1310,9.926470588235297E-7
1311,9.926470588235297E-7
1312,9.926470588235297E-7
1313,9.926470588235297E-7
1314,9.926470588235297E-7
1315,9.926470588235297E-7
1316,9.926470588235297E-7
1317,9.926470588235297E-7
1318,9.926470588235297E-7
1319,9.926470588235297E-7
1320,9.926470588235297E-7
1321,9.926470588235297E-7
1322,9.926470588235297E-7
1323,9.926470588235297E-7
1324,9.926470588235297E-7
1325,9.926470588235297E-7
1326,9.926470588235297E-7
1327,9.926470588235297E-7
1328,9.926470588235297E-7
1329,9.926470588235297E-7
1330,9.926470588235297E-7
1331,9.926470588235297E-7
1332,9.926470588235297E-7
1333,9.926470588235297E-7
1334,9.926470588235297E-7
1335,9.926470588235297E-7
1336,9.926470588235297E-7
1337,9.926470588235297E-7
1338,9.926470588235297E-7
1339,9.926470588235297E-7
1340,9.926470588235297E-7
1341,9.926470588235297E-7
1342,9.926470588235297E-7
1343,9.926470588235297E-7
1344,9.926470588235297E-7
1345,9.926470588235297E-7
1346,9.926470588235297E-7
1347,9.926470588235297E-7
1348,9.926470588235297E-7
1349,9.926470588235297E-7
1350,9.926470588235297E-7
1351,9.926470588235297E-7
1352,9.926470588235297E-7
1353,9.926470588235297E-7
1354,9.926470588235297E-7
1355,9.926470588235297E-7
1356,9.926470588235297E-7
1357,9.926470588235297E-7
1358,9.926470588235297E-7
1359,9.926470588235297E-7
1360,9.926470588235297E-7
1361,9.926470588235297E-7
1362,9.926470588235297E-7
1363,9.926470588235297E-7
1364,9.926470588235297E-7
1365,9.926470588235297E-7
1366,9.926470588235297E-7
1367,9.926470588235297E-7
1368,9.926470588235297E-7
1369,9.926470588235297E-7
1370,9.926470588235297E-7
1371,9.926470588235297E-7
1372,9.926470588235297E-7
1373,9.926470588235297E-7
1374,9.926470588235297E-7
1375,9.926470588235297E-7
1376,9.926470588235297E-7
1377,9.926470588235297E-7
1378,9.926470588235297E-7
1379,9.926470588235297E-7
1380,9.926470588235297E-7
1381,9.926470588235297E-7
1382,9.926470588235297E-7
1383,9.926470588235297E-7
1384,9.926470588235297E-7
1385,9.926470588235297E-7
1386,9.926470588235297E-7
1387,9.926470588235297E-7
1388,9.926470588235297E-7
1389,9.926470588235297E-7
1390,9.926470588235297E-7
1391,9.926470588235297E-7
1392,9.926470588235297E-7
1393,9.926470588235297E-7
1394,9.926470588235297E-7
1395,9.926470588235297E-7
1396,9.926470588235297E-7
1397,9.926470588235297E-7
1398,9.926470588235297E-7
1399,9.926470588235297E-7
1400,9.926470588235297E-7
1401,9.926470588235297E-7
1402,9.926470588235297E-7
1403,9.926470588235297E-7
1404,9.926470588235297E-7
1405,9.926470588235297E-7
1406,9.926470588235297E-7
1407,9.926470588235297E-7
1408,9.926470588235297E-7
1409,9.926470588235297E-7
1410,9.926470588235297E-7
1411,9.926470588235297E-7
1412,9.926470588235297E-7
1413,9.926470588235297E-7
1414,9.926470588235297E-7
1415,9.926470588235297E-7
1416,9.926470588235297E-7
1417,9.926470588235297E-7
1418,9.926470588235297E-7
1419,9.926470588235297E-7
1420,9.926470588235297E-7
1421,9.926470588235297E-7
1422,9.926470588235297E-7
1423,9.926470588235297E-7
1424,9.926470588235297E-7
1425,9.926470588235297E-7
1426,9.926470588235297E-7
1427,9.926470588235297E-7
1428,9.926470588235297E-7
1429,9.926470588235297E-7
1430,9.926470588235297E-7
1431,9.926470588235297E-7
1432,9.926470588235297E-7
1433,9.926470588235297E-7
1434,9.926470588235297E-7
1435,9.926470588235297E-7
1436,9.926470588235297E-7
1437,9.926470588235297E-7
1438,9.926470588235297E-7
1439,9.926470588235297E-7
1440,9.926470588235297E-7
1441,9.926470588235297E-7
1442,9.926470588235297E-7
1443,9.926470588235297E-7
1444,9.926470588235297E-7
1445,9.926470588235297E-7
1446,9.926470588235297E-7
1447,9.926470588235297E-7
1448,9.926470588235297E-7
1449,9.926470588235297E-7
1450,9.926470588235297E-7
1451,9.926470588235297E-7
1452,9.926470588235297E-7
1453,9.926470588235297E-7
1454,9.926470588235297E-7
1455,9.926470588235297E-7
1456,9.926470588235297E-7
1457,9.926470588235297E-7
1458,9.926470588235297E-7
1459,9.926470588235297E-7
1460,9.926470588235297E-7
1461,9.926470588235297E-7
1462,9.926470588235297E-7
1463,9.926470588235297E-7
1464,9.926470588235297E-7
1465,9.926470588235297E-7
1466,9.926470588235297E-7
1467,9.926470588235297E-7
1468,9.926470588235297E-7
1469,9.926470588235297E-7
1470,9.926470588235297E-7
1471,9.926470588235297E-7
1472,9.926470588235297E-7
1473,9.926470588235297E-7
1474,9.926470588235297E-7
1475,9.926470588235297E-7
1476,9.926470588235297E-7
1477,9.926470588235297E-7
1478,9.926470588235297E-7
1479,9.926470588235297E-7
1480,9.926470588235297E-7
1481,9.926470588235297E-7
1482,9.926470588235297E-7
1483,9.926470588235297E-7
1484,9.926470588235297E-7
1485,9.926470588235297E-7
1486,9.926470588235297E-7
1487,9.926470588235297E-7
1488,9.926470588235297E-7
1489,9.926470588235297E-7
1490,9.926470588235297E-7
1491,9.926470588235297E-7
1492,9.926470588235297E-7
1493,9.926470588235297E-7
1494,9.926470588235297E-7
1495,9.926470588235297E-7
1496,9.926470588235297E-7
1497,9.926470588235297E-7
1498,9.926470588235297E-7
1499,9.926470588235297E-7
1500,9.926470588235297E-7
1501,9.926470588235297E-7
1502,9.926470588235297E-7
1503,9.926470588235297E-7
1504,9.926470588235297E-7
1505,9.926470588235297E-7
1506,9.926470588235297E-7
1507,9.926470588235297E-7
1508,9.926470588235297E-7
1509,9.926470588235297E-7
1510,9.926470588235297E-7
1511,9.926470588235297E-7
1512,9.926470588235297E-7
1513,9.926470588235297E-7
1514,9.926470588235297E-7
1515,9.926470588235297E-7
1516,9.926470588235297E-7
1517,9.926470588235297E-7
1518,9.926470588235297E-7
1519,9.926470588235297E-7
1520,9.926470588235297E-7
1521,9.926470588235297E-7
1522,9.926470588235297E-7
1523,9.926470588235297E-7
1524,9.926470588235297E-7
1525,9.926470588235297E-7
1526,9.926470588235297E-7
1527,9.926470588235297E-7
1528,9.926470588235297E-7
1529,9.926470588235297E-7
1530,9.926470588235297E-7
1531,9.926470588235297E-7
1532,9.926470588235297E-7
1533,9.926470588235297E-7
1534,9.926470588235297E-7
1535,9.926470588235297E-7
1536,9.926470588235297E-7
1537,9.926470588235297E-7
1538,9.926470588235297E-7
1539,9.926470588235297E-7
1540,9.926470588235297E-7
1541,9.926470588235297E-7
1542,9.926470588235297E-7
1543,9.926470588235297E-7
1544,9.926470588235297E-7
1545,9.926470588235297E-7
1546,9.926470588235297E-7
1547,9.926470588235297E-7
1548,9.926470588235297E-7
1549,9.926470588235297E-7
1550,9.926470588235297E-7
1551,9.926470588235297E-7
1552,9.926470588235297E-7
1553,9.926470588235297E-7
1554,9.926470588235297E-7
1555,9.926470588235297E-7
1556,9.926470588235297E-7
1557,9.926470588235297E-7
1558,9.926470588235297E-7
1559,9.926470588235297E-7
1560,9.926470588235297E-7
1561,9.926470588235297E-7
1562,9.926470588235297E-7
1563,9.926470588235297E-7
1564,9.926470588235297E-7
1565,9.926470588235297E-7
1566,9.926470588235297E-7
1567,9.926470588235297E-7
1568,9.926470588235297E-7
1569,9.926470588235297E-7
1570,9.926470588235297E-7
1571,9.926470588235297E-7
1572,9.926470588235297E-7
1573,9.926470588235297E-7
1574,9.926470588235297E-7
1575,9.926470588235297E-7
1576,9.926470588235297E-7
1577,9.926470588235297E-7
1578,9.926470588235297E-7
1579,9.926470588235297E-7
1580,9.926470588235297E-7
1581,9.926470588235297E-7
1582,9.926470588235297E-7
1583,9.926470588235297E-7
1584,9.926470588235297E-7
1585,9.926470588235297E-7
1586,9.926470588235297E-7
1587,9.926470588235297E-7
1588,9.926470588235297E-7
1589,9.926470588235297E-7
1590,9.926470588235297E-7
1591,9.926470588235297E-7
1592,9.926470588235297E-7
1593,9.926470588235297E-7
1594,9.926470588235297E-7
1595,9.926470588235297E-7
1596,9.926470588235297E-7
1597,9.926470588235297E-7
1598,9.926470588235297E-7
1599,9.926470588235297E-7
1600,9.926470588235297E-7
1601,9.926470588235297E-7
1602,9.926470588235297E-7
1603,9.926470588235297E-7
1604,9.926470588235297E-7
1605,9.926470588235297E-7
1606,9.926470588235297E-7
1607,9.926470588235297E-7
1608,9.926470588235297E-7
1609,9.926470588235297E-7
1610,9.926470588235297E-7
1611,9.926470588235297E-7
1612,9.926470588235297E-7
1613,9.926470588235297E-7
1614,9.926470588235297E-7
1615,9.926470588235297E-7
1616,9.926470588235297E-7
1617,9.926470588235297E-7
1618,9.926470588235297E-7
1619,9.926470588235297E-7
1620,9.926470588235297E-7
1621,9.926470588235297E-7
1622,9.926470588235297E-7
1623,9.926470588235297E-7
1624,9.926470588235297E-7
1625,9.926470588235297E-7
1626,9.926470588235297E-7
1627,9.926470588235297E-7
1628,9.926470588235297E-7
1629,9.926470588235297E-7
1630,9.926470588235297E-7
1631,9.926470588235297E-7
1632,9.926470588235297E-7
1633,9.926470588235297E-7
1634,9.926470588235297E-7
1635,9.926470588235297E-7
1636,9.926470588235297E-7
1637,9.926470588235297E-7
1638,9.926470588235297E-7
1639,9.926470588235297E-7
1640,9.926470588235297E-7
1641,9.926470588235297E-7
1642,9.926470588235297E-7
1643,9.926470588235297E-7
1644,9.926470588235297E-7
1645,9.926470588235297E-7
1646,9.926470588235297E-7
1647,9.926470588235297E-7
1648,9.926470588235297E-7
1649,9.926470588235297E-7
1650,9.926470588235297E-7
1651,9.926470588235297E-7
1652,9.926470588235297E-7
1653,9.926470588235297E-7
1654,9.926470588235297E-7
1655,9.926470588235297E-7
1656,9.926470588235297E-7
1657,9.926470588235297E-7
1658,9.926470588235297E-7
1659,9.926470588235297E-7
1660,9.926470588235297E-7
1661,9.926470588235297E-7
1662,9.926470588235297E-7
1663,9.926470588235297E-7
1664,9.926470588235297E-7
1665,9.926470588235297E-7
1666,9.926470588235297E-7
1667,9.926470588235297E-7
1668,9.926470588235297E-7
1669,9.926470588235297E-7
1670,9.926470588235297E-7
1671,9.926470588235297E-7
1672,9.926470588235297E-7
1673,9.926470588235297E-7
1674,9.926470588235297E-7
1675,9.926470588235297E-7
1676,9.926470588235297E-7
1677,9.926470588235297E-7
1678,9.926470588235297E-7
1679,9.926470588235297E-7
1680,9.926470588235297E-7
1681,9.926470588235297E-7
1682,9.926470588235297E-7
1683,9.926470588235297E-7
1684,9.926470588235297E-7
1685,9.926470588235297E-7
1686,9.926470588235297E-7
1687,9.926470588235297E-7
1688,9.926470588235297E-7
1689,9.926470588235297E-7
1690,9.926470588235297E-7
1691,9.926470588235297E-7
1692,9.926470588235297E-7
1693,9.926470588235297E-7
1694,9.926470588235297E-7
1695,9.926470588235297E-7
1696,9.926470588235297E-7
1697,9.926470588235297E-7
1698,9.926470588235297E-7
1699,9.926470588235297E-7
1700,9.926470588235297E-7
1701,9.926470588235297E-7
1702,9.926470588235297E-7
1703,9.926470588235297E-7
1704,9.926470588235297E-7
1705,9.926470588235297E-7
1706,9.926470588235297E-7
1707,9.926470588235297E-7
